"Timestamp (CST)","State","Charging State","Shift State","Battery Level (%)","Usable Battery Level (%)","Battery Range (mi)","Est. Battery Range (mi)","Ideal Battery Range (mi)","Latitude","Longitude","Elevation (m)","Speed (mph)","Power (kW)","Odometer (mi)","Charge Rate (mph)","Current (A)","Charger Power (kW)","Charger Voltage (V)","Charger Phases","Energy Added (kWh)","Rated Range Added (mi)","Ideal Range Added (mi)","Climate","Battery Heater","Inside Temp (°F)","Outside Temp (°F)","Locked","Sentry Mode","Lifetime Energy Used (kWh)","Energy Remaining (kWh)","Pack Current (A)","Pack Voltage (V)","Min Battery Module Temp (°F)","Max Battery Module Temp (°F)"
"2025-08-26 08:13:00","online","Disconnected","P","70","70","183.18",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","88.0","78.0","1","1","36739.870","44.82","-0.6","382.71","96.0","97.0"
"2025-08-26 08:14:00","online","Disconnected","P","70","70","183.18",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","87.0","78.0","1","1","36739.870","44.82","-0.6","382.71","96.0","97.0"
"2025-08-26 08:15:00","online","Disconnected","P","70","70","183.18",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","85.0","78.0","1","1","36739.870","44.82","-0.7","383.10","96.0","97.0"
"2025-08-26 08:16:00","online","Disconnected","P","70","70","183.18",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","85.0","78.0","1","1","36739.870","44.82","-0.7","383.10","96.0","97.0"
"2025-08-26 08:17:00","online","Disconnected","P","70","70","183.18",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","85.0","78.0","1","1","36739.870","44.80","-0.6","383.10","96.0","97.0"
"2025-08-26 08:18:00","online","Disconnected","P","70","70","183.01",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","85.0","78.0","1","1","36739.870","44.80","-0.6","383.10","96.0","97.0"
"2025-08-26 08:19:00","online","Disconnected","P","70","70","183.01",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","85.0","78.0","1","1","36739.870","44.80","-0.6","383.03","96.0","97.0"
"2025-08-26 08:20:00","online","Disconnected","P","70","70","183.01",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","85.0","78.0","1","1","36739.870","44.80","-0.6","383.03","96.0","97.0"
"2025-08-26 08:21:00","online","Disconnected","P","70","70","183.01",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","85.0","78.0","1","1","36739.870","44.80","-0.6","383.03","95.0","97.0"
"2025-08-26 08:22:00","online","Disconnected","P","70","70","183.01",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","85.0","80.0","1","1","36739.870","44.80","-0.6","383.03","95.0","97.0"
"2025-08-26 08:23:00","online","Disconnected","P","70","70","183.01",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","85.0","80.0","1","1","36739.870","44.80","-0.6","383.03","95.0","97.0"
"2025-08-26 08:24:00","online","Disconnected","P","70","70","183.01",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","85.0","80.0","1","1","36740.090","44.80","-0.5","382.75","95.0","97.0"
"2025-08-26 08:26:00","online","Disconnected","P","70","70","183.01",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","85.0","80.0","1","1","36740.090","44.78","-0.6","382.75","95.0","97.0"
"2025-08-26 08:27:00","online","Disconnected","P","70","70","183.01",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","85.0","80.0","1","1","36740.090","44.78","-0.6","382.75","95.0","97.0"
"2025-08-26 08:28:00","online","Disconnected","P","70","70","183.01",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","85.0","80.0","1","1","36740.090","44.80","-0.6","382.75","95.0","97.0"
"2025-08-26 08:29:00","online","Disconnected","P","70","70","182.85",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","85.0","80.0","1","1","36740.090","44.80","-0.6","382.75","95.0","97.0"
"2025-08-26 08:30:00","online","Disconnected","P","70","70","182.85",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","85.0","80.0","1","1","36740.090","44.80","-0.6","382.89","95.0","97.0"
"2025-08-26 08:32:00","online","Disconnected","P","70","70","182.85",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","85.0","80.0","1","1","36740.090","44.78","-0.6","382.89","95.0","97.0"
"2025-08-26 08:34:00","online","Disconnected","P","70","70","182.85",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","85.0","80.0","1","1","36740.090","44.78","-0.6","382.60","95.0","97.0"
"2025-08-26 08:36:00","online","Disconnected","P","70","70","182.85",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","85.0","80.0","1","1","36740.090","44.78","-0.6","382.60","95.0","97.0"
"2025-08-26 08:37:00","online","Disconnected","P","70","70","182.85",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","85.0","80.0","1","1","36740.090","44.76","-0.6","382.60","95.0","97.0"
"2025-08-26 08:38:00","online","Disconnected","P","70","70","182.85",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","85.0","80.0","1","1","36740.090","44.76","-0.6","382.60","95.0","97.0"
"2025-08-26 08:39:00","online","Disconnected","P","70","70","182.68",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","80.0","1","1","36740.090","44.76","-0.6","382.60","95.0","97.0"
"2025-08-26 08:40:00","online","Disconnected","P","70","70","182.68",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","80.0","1","1","36740.090","44.76","-0.6","382.59","95.0","97.0"
"2025-08-26 08:42:00","online","Disconnected","P","70","70","182.68",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","80.0","1","1","36740.090","44.74","-0.6","382.59","95.0","97.0"
"2025-08-26 08:44:00","online","Disconnected","P","70","70","182.68",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","80.0","1","1","36740.090","44.72","-0.6","382.54","95.0","97.0"
"2025-08-26 08:46:00","online","Disconnected","P","70","70","182.68",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","80.0","1","1","36740.090","44.70","-0.6","382.50","95.0","97.0"
"2025-08-26 08:48:00","online","Disconnected","P","70","70","182.68",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","80.0","1","1","36740.090","44.70","-0.6","382.50","95.0","97.0"
"2025-08-26 08:49:00","online","Disconnected","P","70","70","182.51",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","80.0","1","1","36740.090","44.70","-0.6","382.86","95.0","97.0"
"2025-08-26 08:50:00","online","Disconnected","P","70","70","182.51",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","80.0","1","1","36740.090","44.68","-0.6","382.86","95.0","97.0"
"2025-08-26 08:52:00","online","Disconnected","P","70","70","182.51",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","80.0","1","1","36740.090","44.68","-0.6","382.86","95.0","97.0"
"2025-08-26 08:54:00","online","Disconnected","P","70","70","182.51",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","80.0","1","1","36740.090","44.68","-0.6","382.97","95.0","97.0"
"2025-08-26 08:55:00","online","Disconnected","P","70","70","182.51",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","80.0","1","1","36740.090","44.68","-0.6","382.97","95.0","97.0"
"2025-08-26 08:56:00","online","Disconnected","P","70","70","182.51",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","80.0","1","1","36740.090","44.68","-0.6","382.97","95.0","97.0"
"2025-08-26 08:57:00","online","Disconnected","P","70","70","182.51",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","80.0","1","1","36740.090","44.66","-0.6","382.97","95.0","97.0"
"2025-08-26 08:58:00","online","Disconnected","P","70","70","182.51",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","80.0","1","1","36740.090","44.66","-0.6","382.97","95.0","97.0"
"2025-08-26 08:59:00","online","Disconnected","P","70","70","182.34",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","80.0","1","1","36740.090","44.66","-0.6","382.97","95.0","97.0"
"2025-08-26 09:00:00","online","Disconnected","P","70","70","182.34",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","80.0","1","1","36740.090","44.66","-0.6","382.55","95.0","97.0"
"2025-08-26 09:02:00","online","Disconnected","P","70","70","182.34",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","80.0","1","1","36740.090","44.68","-0.6","382.55","95.0","97.0"
"2025-08-26 09:04:00","online","Disconnected","P","70","70","182.34",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","80.0","1","1","36740.090","44.68","-0.6","382.76","95.0","97.0"
"2025-08-26 09:05:00","online","Disconnected","P","70","70","182.34",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","80.0","1","1","36740.090","44.66","-0.6","382.76","95.0","97.0"
"2025-08-26 09:06:00","online","Disconnected","P","70","70","182.34",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","80.0","1","1","36740.090","44.66","-0.5","382.76","95.0","97.0"
"2025-08-26 09:08:00","online","Disconnected","P","70","70","182.34",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","80.0","1","1","36740.090","44.66","-0.6","382.76","95.0","97.0"
"2025-08-26 09:09:00","online","Disconnected","P","70","70","182.34",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","80.0","1","1","36740.090","44.66","-0.6","382.54","95.0","97.0"
"2025-08-26 09:10:00","online","Disconnected","P","70","70","182.26",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","80.0","1","1","36740.090","44.64","-0.6","382.54","95.0","97.0"
"2025-08-26 09:12:00","online","Disconnected","P","70","70","182.18",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","80.0","1","1","36740.090","44.64","-0.5","382.54","95.0","97.0"
"2025-08-26 09:14:00","online","Disconnected","P","70","70","182.18",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","80.0","1","1","36740.090","44.64","-0.6","382.44","95.0","97.0"
"2025-08-26 09:15:00","online","Disconnected","P","70","70","182.18",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","80.0","1","1","36740.090","44.62","-0.6","382.44","95.0","97.0"
"2025-08-26 09:16:00","online","Disconnected","P","70","70","182.18",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","80.0","1","1","36740.090","44.62","-0.6","382.44","95.0","97.0"
"2025-08-26 09:17:00","online","Disconnected","P","70","70","182.18",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","80.0","1","1","36740.090","44.60","-0.6","382.44","95.0","97.0"
"2025-08-26 09:18:00","online","Disconnected","P","70","70","182.18",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","80.0","1","1","36740.090","44.60","-0.6","382.44","95.0","97.0"
"2025-08-26 09:19:00","online","Disconnected","P","70","70","182.18",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","80.0","1","1","36740.090","44.58","-0.6","382.44","95.0","97.0"
"2025-08-26 09:20:00","online","Disconnected","P","70","70","182.01",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","82.0","1","1","36740.090","44.58","-0.6","382.40","95.0","97.0"
"2025-08-26 09:22:00","online","Disconnected","P","70","70","182.01",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","82.0","1","1","36740.090","44.57","-0.6","382.40","95.0","97.0"
"2025-08-26 09:24:00","online","Disconnected","P","70","70","182.01",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.200","44.56","-0.6","382.56","95.0","97.0"
"2025-08-26 09:26:00","online","Disconnected","P","70","70","182.01",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.320","44.56","-0.6","382.73","95.0","97.0"
"2025-08-26 09:28:00","online","Disconnected","P","70","70","182.01",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.320","44.54","-0.6","382.73","95.0","97.0"
"2025-08-26 09:29:00","online","Disconnected","P","70","70","181.92",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.320","44.54","-0.6","382.68","95.0","97.0"
"2025-08-26 09:30:00","online","Disconnected","P","70","70","181.84",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.320","44.54","-0.6","382.64","95.0","97.0"
"2025-08-26 09:32:00","online","Disconnected","P","70","70","181.84",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.320","44.54","-0.5","382.64","95.0","97.0"
"2025-08-26 09:34:00","online","Disconnected","P","70","70","181.84",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.320","44.54","-0.6","382.25","95.0","97.0"
"2025-08-26 09:36:00","online","Disconnected","P","70","70","181.84",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.320","44.56","-0.6","382.25","95.0","97.0"
"2025-08-26 09:37:00","online","Disconnected","P","70","70","181.84",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.320","44.56","-0.6","382.25","95.0","97.0"
"2025-08-26 09:38:00","online","Disconnected","P","70","70","181.84",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.320","44.54","-0.6","382.25","95.0","97.0"
"2025-08-26 09:39:00","online","Disconnected","P","70","70","181.84",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.320","44.54","-0.6","382.38","95.0","97.0"
"2025-08-26 09:40:00","online","Disconnected","P","70","70","181.84",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.320","44.54","-0.6","382.38","95.0","97.0"
"2025-08-26 09:41:00","online","Disconnected","P","70","70","181.67",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.320","44.54","-0.6","382.38","95.0","97.0"
"2025-08-26 09:42:00","online","Disconnected","P","70","70","181.67",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.320","44.54","-0.6","382.38","95.0","97.0"
"2025-08-26 09:43:00","online","Disconnected","P","70","70","181.67",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.320","44.52","-0.6","382.38","95.0","97.0"
"2025-08-26 09:44:00","online","Disconnected","P","70","70","181.67",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.320","44.52","-0.6","382.29","95.0","96.0"
"2025-08-26 09:46:00","online","Disconnected","P","70","70","181.67",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.320","44.52","-0.6","382.29","95.0","96.0"
"2025-08-26 09:48:00","online","Disconnected","P","70","70","181.67",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.320","44.50","-0.6","382.29","95.0","96.0"
"2025-08-26 09:49:00","online","Disconnected","P","70","70","181.67",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.320","44.50","-0.6","382.12","95.0","96.0"
"2025-08-26 09:50:00","online","Disconnected","P","70","70","181.67",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.320","44.50","-0.6","382.12","95.0","96.0"
"2025-08-26 09:52:00","online","Disconnected","P","69","69","181.51",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.320","44.48","-0.6","382.12","95.0","96.0"
"2025-08-26 09:53:00","online","Disconnected","P","69","69","181.51",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.320","44.46","-0.6","382.12","95.0","96.0"
"2025-08-26 09:54:00","online","Disconnected","P","69","69","181.51",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.320","44.46","-0.6","382.18","95.0","96.0"
"2025-08-26 09:56:00","online","Disconnected","P","69","69","181.51",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.320","44.44","-0.6","382.18","95.0","96.0"
"2025-08-26 09:58:00","online","Disconnected","P","69","69","181.51",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.320","44.44","-0.5","382.18","95.0","96.0"
"2025-08-26 09:59:00","online","Disconnected","P","69","69","181.51",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.320","44.44","-0.5","382.40","95.0","96.0"
"2025-08-26 10:00:00","online","Disconnected","P","69","69","181.51",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.320","44.44","-0.6","382.40","95.0","96.0"
"2025-08-26 10:01:00","online","Disconnected","P","69","69","181.34",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.320","44.42","-0.6","382.40","95.0","96.0"
"2025-08-26 10:02:00","online","Disconnected","P","69","69","181.34",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.320","44.42","-0.6","382.40","95.0","96.0"
"2025-08-26 10:04:00","online","Disconnected","P","69","69","181.34",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.320","44.42","-0.6","382.43","95.0","96.0"
"2025-08-26 10:06:00","online","Disconnected","P","69","69","181.34",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.320","44.42","-0.6","382.43","95.0","96.0"
"2025-08-26 10:08:00","online","Disconnected","P","69","69","181.34",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.320","44.42","-0.6","382.43","95.0","96.0"
"2025-08-26 10:09:00","online","Disconnected","P","69","69","181.34",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.320","44.42","-0.6","381.96","95.0","96.0"
"2025-08-26 10:10:00","online","Disconnected","P","69","69","181.34",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.320","44.44","-0.6","381.96","95.0","96.0"
"2025-08-26 10:11:00","online","Disconnected","P","69","69","181.34",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.320","44.42","-0.6","381.96","95.0","96.0"
"2025-08-26 10:12:00","online","Disconnected","P","69","69","181.17",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.320","44.42","-0.6","381.96","95.0","96.0"
"2025-08-26 10:14:00","online","Disconnected","P","69","69","181.17",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.320","44.42","-0.6","382.10","95.0","96.0"
"2025-08-26 10:16:00","online","Disconnected","P","69","69","181.17",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","83.0","83.0","1","1","36740.320","44.40","-0.7","382.10","95.0","96.0"
"2025-08-26 10:18:00","online","Disconnected","P","69","69","181.17",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","89.0","83.0","1","1","36740.320","44.40","-0.7","382.10","95.0","96.0"
"2025-08-26 10:19:00","online","Disconnected","P","69","69","181.17",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","90.0","83.0","1","1","36740.320","44.40","-0.6","382.10","95.0","96.0"
"2025-08-26 10:20:00","online","Disconnected","P","69","69","181.17",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","90.0","83.0","1","1","36740.320","44.38","-0.6","382.09","95.0","96.0"
"2025-08-26 10:22:00","online","Disconnected","P","69","69","181.00",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","90.0","85.0","1","1","36740.320","44.38","-0.6","382.09","95.0","96.0"
"2025-08-26 10:24:00","online","Disconnected","P","69","69","181.00",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","90.0","85.0","1","1","36740.540","44.37","-0.6","381.90","95.0","96.0"
"2025-08-26 10:26:00","online","Disconnected","P","69","69","181.00",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","90.0","85.0","1","1","36740.540","44.34","-0.6","381.90","95.0","96.0"
"2025-08-26 10:27:00","online","Disconnected","P","69","69","181.00",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","90.0","85.0","1","1","36740.540","44.34","-0.5","381.90","95.0","96.0"
"2025-08-26 10:28:00","online","Disconnected","P","69","69","181.00",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","90.0","85.0","1","1","36740.540","44.34","-0.6","381.90","95.0","96.0"
"2025-08-26 10:29:00","online","Disconnected","P","69","69","181.00",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","90.0","85.0","1","1","36740.540","44.32","-0.6","381.92","95.0","96.0"
"2025-08-26 10:30:00","online","Disconnected","P","69","69","181.00",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","90.0","85.0","1","1","36740.540","44.32","-0.6","381.92","95.0","96.0"
"2025-08-26 10:31:00","online","Disconnected","P","69","69","180.84",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","90.0","85.0","1","1","36740.540","44.32","-0.6","381.92","95.0","96.0"
"2025-08-26 10:32:00","online","Disconnected","P","69","69","180.84",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","90.0","85.0","1","1","36740.540","44.32","-0.6","381.92","95.0","96.0"
"2025-08-26 10:33:00","online","Disconnected","P","69","69","180.84",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","90.0","85.0","1","1","36740.540","44.30","-0.6","381.92","95.0","96.0"
"2025-08-26 10:34:00","online","Disconnected","P","69","69","180.84",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","90.0","85.0","1","1","36740.540","44.30","-0.7","382.17","95.0","96.0"
"2025-08-26 10:36:00","online","Disconnected","P","69","69","180.84",,"246.11","30.297730","-97.686190","172","8",,"73775.88",,"0","0.00","2",,"0.00","0.00","0.00","0","0","90.0","85.0","1","1","36740.540","44.30","-0.6","382.17","95.0","96.0"
